"","OID_1","FoodTruckCount_1000","FoodTruckCount_100","FoodTruckCount_2500","FoodTruckCount_250","FoodTruckCount_500","FoodTruckCount_50","Latitude","Longitude"
"249",249,7.80000009037241,0,67.0125005564035,0,0,0,37.8210680746751,-122.271501402666
"250",250,9.9425001495953,0,67.175000889397,0,0.627499973044103,0,37.8211021621625,-122.269230095132
"251",251,0,0,4.15000005053964,0,0,0,37.8221438360733,-122.319242532267
"252",252,0,0,5.21500007791631,0,0,0,37.8221788426703,-122.316971214023
"253",253,0,0,7.57749994091395,0,0,0,37.8222138055396,-122.314699893638
"254",254,0,0,9.79749983149851,0,0,0,37.8222487246811,-122.312428571115
"255",255,0,0,11.8524998594345,0,0,0,37.8222836000949,-122.310157246456
"256",256,0,0,14.3699998956643,0,0,0,37.8223184317807,-122.307885919665
"257",257,0,0,18.0774998861566,0,0,0,37.8223532197387,-122.305614590743
"258",258,0,0,20.6274999340073,0,0,0,37.8223879639686,-122.303343259694
"259",259,0.227499990239661,0,22.7749998183034,0,0,0,37.8224226644705,-122.30107192652
"260",260,1.03499995538868,0,23.6099997634403,0,0,0,37.8224573212444,-122.298800591224
"261",261,4.39249991812287,0,32.5600001558411,0,0.694999970476146,0,37.8225610291965,-122.291986572631
"262",262,5.12000002745435,0,43.5399994873164,0.0549999976748806,1.31749994408862,0,37.8225955110573,-122.289715228873
"263",263,6.13749995459451,0,51.4349994435822,0.599999974599361,1.02999995595706,0,37.8226299491896,-122.287443883007
"264",264,6.64000006829706,0,59.2400005064946,0.439999981399045,0.999999957796502,0,37.8226643435935,-122.285172535035
"265",265,6.98500010997529,0,63.8775003582826,0,1.40499994003257,0,37.8226986942689,-122.282901184959
"266",266,6.19250004337558,0,65.8650003228132,0.0349999985739284,1.11249995246938,0,37.8227330012157,-122.280629832783
"267",267,4.42249994455776,0,65.2500006919598,0.374999984075513,0.999999957796502,0,37.8227672644338,-122.278358478508
"268",268,3.68499993846478,0,64.5950006344699,0.132499994362876,0.999999957796502,0,37.8228014839232,-122.276087122138
"269",269,2.58499991585213,0,64.8425018225245,0,0.7449999687194,0,37.8228356596838,-122.273815763676
"270",270,4.46499994718786,0,65.9750001461607,0,0.18999999175357,0,37.8228697917156,-122.271544403124
"271",271,6.71499996945067,0,65.2850004884901,0.00499999982432543,0.999999957796502,0,37.8229038800186,-122.269273040484
"272",272,0,0,2.99999995350012,0,0,0,37.8239104839435,-122.32155806327
"273",273,0,0,5.60499998174688,0,0,0,37.8239805425412,-122.317015318713
"274",274,0,0,7.27249993003165,0,0,0,37.824015506247,-122.314743943222
"275",275,0,0,9.69249977431932,0,0,0,37.8240504262239,-122.312472565593
"276",276,0,0,19.0999999179718,0,0,0,37.8241549237815,-122.305658419903
"277",277,0,0,22.8450000004125,0,0,0,37.8241896688427,-122.303387033747
"278",278,3.76999986204358,0,30.2350002669822,0,0.0074999995401386,0,37.8243627382111,-122.292030071149
"279",279,4.68249989301118,0,36.1549999882977,0,0.552499976857318,0,37.8243972208968,-122.289758672284
"280",280,6.38000002873745,0,45.4399992045756,0,1.07999995420031,0,37.8244316598531,-122.28748727131
"281",281,7.20750003245368,0,51.487499619434,0,0.869999963149439,0,37.8244660550799,-122.28521586823
"282",282,7.31499993580335,0,57.1074999403386,0,1.10999995314626,0,37.8245004065771,-122.282944463046
"283",283,6.37749999642762,0,61.8175004856384,0.51749997808704,0.999999957796502,0,37.8245347143446,-122.280673055762
"284",284,5.63499997283886,0.492500026591958,62.8150008226737,0.999999957600152,0.999999957796502,0.175000009449397,37.8245689783825,-122.278401646379
"285",285,4.8949999941263,0.065000003512469,64.1600003218499,0.822499965014697,0.999999957796502,0,37.8246031986906,-122.276130234901
"286",286,4.06499989526838,0,64.2225008154365,0,0.999999957796502,0,37.8246373752689,-122.27385882133
"287",287,3.0474999367123,0,62.7650006477159,0,0.374999984075513,0,37.8246715081173,-122.271587405669
"288",288,4.47249999699348,0,62.4875006663016,0.0199999991009522,0.999999957796502,0,37.8247055972358,-122.26931598792
"289",289,5.03499998449503,0.145000007833091,61.532501502925,0.944999959925272,0.999999957796502,0.0100000005440048,37.8247396426242,-122.267044568087
"290",290,0,0,7.68999992223506,0,0,0,37.8258172063135,-122.314787994945
"291",291,0,0,10.9774998214552,0,0,0,37.8258521271259,-122.312516562207
"292",292,0,0,17.0224999998003,0,0,0,37.825921837561,-122.307973690327
"293",293,0,0,22.4274995958751,0,0,0,37.8259913730759,-122.303430809925
"294",294,0,0,23.7499997349594,0,0,0,37.8260260752382,-122.301159366535
"295",295,0.382499982830254,0,24.66999939633,0,0,0,37.8260607336704,-122.298887921023
"296",296,3.88499985289798,0,28.1374998704206,0,0.24499998942845,0,37.8261644465849,-122.292073571778
"297",297,5.13249998165842,0,31.7050007140618,0,0.922499960715807,0,37.8261989300956,-122.289802117803
"298",298,6.71750002689325,0,39.9974994969174,0,0.999999957796502,0,37.8262333698758,-122.287530661719
"299",299,6.8699999463333,0,45.9674996288102,0,0.937499960581483,0,37.8262677659254,-122.285259203529
"300",300,6.18249996440172,0,50.9074997851109,0,1.32499994834115,0,37.8263021182445,-122.282987743234
"301",301,6.01499992650087,0,54.2599995701281,0.34499998532591,1.49499993687043,0,37.8263364268328,-122.280716280839
"302",302,5.76499995649034,0.21000001134556,57.4824995639163,0.989999957951502,1.28999994760738,0.0200000010801555,37.8263706916904,-122.278444816345
"303",303,4.78500000505973,0.012500000668225,59.8850005407739,0.647499972537754,1.0199999570938,0,37.8264049128172,-122.276173349756
"304",304,4.97750005189968,0,61.1999998328736,0,0.982499958607712,0,37.8264390902131,-122.273901881074
"305",305,4.19249994399941,0,60.9150012232243,0,0.0924999961609718,0,37.8264732238782,-122.271630410301
"306",306,4.65249997967362,0,61.1350007324748,0,0.847499963743625,0,37.8265073138122,-122.269358937441
"307",307,4.29999990389774,0,60.1850003338839,0.179999992301269,0.999999957796502,0,37.8265413600152,-122.267087462496
"308",308,1.99999991402221,0,23.9999996869058,0,0,0,37.8278970544503,-122.296660086357
"309",309,2.19249992316305,0,24.082499637865,0,0,0,37.8279316262489,-122.294388581496
"310",310,3.29749992557237,0,25.2574992136999,0,0.83499996477186,0,37.8279661543161,-122.29211707452
"311",311,5.43499993588354,0,29.2574999960031,0.387499983636327,0.999999957796502,0,37.8280006386518,-122.289845565432
"312",312,7.69249978489889,0.110000005936928,35.5974998674955,0.912499961263506,0.999999957796502,0,37.8280350792559,-122.287574054235
"313",313,7.99999965923042,0,41.5374996155972,0.402499982912954,1.5874999330314,0,37.8280694761284,-122.285302540931
"314",314,7.53249988790985,0,45.8024996483519,0.0474999979383925,2.3649999290796,0,37.8281038292693,-122.283031025523
"315",315,6.60250006117159,0,48.1749997701796,0.229999990151824,3.13249988620924,0,37.8281381386784,-122.280759508015
"316",316,5.492499991001,0,51.4074986287161,0.0549999976748806,3.40749990678497,0,37.8281724043558,-122.278487988407
"317",317,2.29999993018527,0,25.4174994279898,0,0.537499976991643,0,37.8297333325097,-122.294432141464
"318",318,3.5749999085575,0,27.3049995531135,0,1.80749992294552,0,37.8297678614029,-122.292160579373
"319",319,5.28000001869117,0,29.3449998113055,0.694999970476146,1.68999992805562,0,37.8298023465636,-122.289889015169
"320",320,7.22499985964028,0.685000036989437,32.6350002219284,0.999999957600152,1.19249994965858,0.202500010941484,37.8298367879917,-122.287617448856
"321",321,8.12249968732407,0,36.6449997511701,0.70749997003696,2.34499993213849,0,37.8298711856871,-122.285345880437
"322",322,8.11499969092552,0.02500000133645,41.9499997238225,0.724999969225749,3.40249990892414,0,37.8299055396498,-122.283074309914
"323",323,7.17250006392123,0.387500020934886,45.4874994571793,1.36499994811385,3.07999995147472,0.107500005804854,37.8299398498797,-122.280802737289
"324",324,6.84250011557106,0.02500000133645,48.9074987165534,1.32499995148274,3.30749992129403,0,37.8299741163768,-122.278531162565
"325",325,4.40499996971631,0,25.0574993189017,0.0949999958767849,0.999999957796502,0,37.8315350381244,-122.294475703547
"326",326,7.95499968398074,0,29.1950002681796,0.522499977911366,2.23999993386416,0,37.8316384960813,-122.287660845585
"327",327,8.34249973771385,0,33.4125003821248,0.149999993551666,3.48249987862441,0,37.8316728945996,-122.285389222047
"328",328,8.15749969669722,0.0200000010880095,38.0424984837202,1.16249995071263,3.88999988374553,0,37.8317072493842,-122.283117596405
"329",329,7.52249989375898,0.767500041449987,40.9299985737089,2.32749993059351,3.13749994376033,0.227500012285787,37.8317415604349,-122.280845968661
"330",330,7.00000014989627,0.540000029156346,44.8024984464847,2.28249994552635,2.9999999621395,0.147500007965165,37.8317758277518,-122.278574338819
